stationId,stationName,latitude,longitude
1062,SCLAIGNEAUX,50.49212088315084,5.026460713868475
520,HARELBEKE,50.85629094542211,3.314655510959285
873,MUNKZWALM,50.875656666067506,3.731514205002288
337,DUINBERGEN,51.339924821451284,3.285227675190857
501,HAININ,50.423428643848624,3.745946901340142
64,ANTW-ZUID,51.197214284159486,4.39177900692776
435,GEDINNE,49.93372052397986,5.04361689414701
1180,VERVIERS-PAL,50.59092927829129,5.865284693352242
406,FLOREFFE,50.44348110262792,4.762999763962487
434,GAVERE-ASPER,50.930582049355856,3.639434052959724
1348,BERINGEN,51.0506130017172,5.235889994991115
759,LOT,50.76512838101827,4.272571084560081
1067,SERAING,50.60883252731699,5.514078318342331
907,NIJLEN,51.16584351392913,4.747581819970593
748,LOKEREN,51.087172443782855,3.879980395685934
132,BEGIJNENDIJK,51.02202332433806,4.800439914572372
446,GENLY,50.34148798303996,3.909640484650726
1168,UCCLE-STALLE,50.80248548912509,4.323778171903265
205,BRAINE-LE-CT,50.57312318221692,4.069352245033394
212,BRUGGE-ST-P,51.334177499078464,3.240489638663327
743,LISSEWEGE,51.32659216206747,3.196840129702206
719,LEUZE,50.60055276661659,3.616784177194411
160,BISSEGEM,50.81106670481992,3.182483664800674
246,CALLENELLE,50.5473596412106,3.496016879443089
1187,V-POMMEROEUL,50.48205917063363,3.699302076649092
611,JAMBES,50.369741573236375,4.877488478507725
699,LEBBEKE,51.02208185742186,4.117208570505743
793,MARCH-ZONE,50.397619848761245,4.389973803252677
366,ERNAGE,50.592425164448926,4.667147778258962
376,ESSEN,51.462736996681265,4.451116949102333
1128,TEMSE,51.12598622728998,4.221148549457797
