Departure station (id);Departure station;Arrival station (id);Arrival station;Length;geo_point_2d
1242;WIJGMAAL;715;LEUVEN;4.84227266258064;50.90314173610438, 4.709886261991148
1157;TROIS-PONTS;992;COO;2.58324913573318;50.38001810370775, 5.877249781217353
819;MELSELE;1278;ZWIJNDRECHT;2.5465051408215498;51.21223367301882, 4.306589042400974
319;DENDERMONDE;938;OUDEGEM;2.88198721034914;51.01905027082966, 4.081846492697603
810;MECHELEN;1048;SCHAERBEEK;19.832521382104797;50.93609120935308, 4.452535078430823
1066;SCHELLE;546;HEMIKSEM;1.23008126484986;51.130890969211976, 4.339082302940288
1202;VOROUX;726;LIEGE-GUILL;16.1947847979467;50.62887301862459, 5.516121829296959
106;BALEGEM-ZUID;105;BALEGEM-DORP;2.38045609791264;50.91064893355483, 3.7987269402949035
184;BOKRIJK;1670;GENK;6.56878262168561;50.963642088893195, 5.453279593881133
6;AALST;104;AALST-KERREB;1.1578295747566698;50.9461633691515, 4.03186538737594
447;GENTBRUGGE;822;MERELBEKE;2.61148765019315;51.02827762228061, 3.7571030700913983
810;MECHELEN;811;NEKKERSPOEL;1.50627171557316;51.02327210229693, 4.488016962459996
822;MERELBEKE;447;GENTBRUGGE;2.61148765019315;51.02827762228061, 3.7571030700913983
572;HOEILAART;486;GROENENDAAL;1.4372609548952;50.763165317714076, 4.45839290874061
142;BERLAAR;732;LIER;6.94008005628894;51.13231580184993, 4.600830275675295
1234;WETTEREN;654;KWATRECHT;3.6012854088346997;50.995940658064946, 3.857713343768993
726;LIEGE-GUILL;1202;VOROUX;16.194784797946802;50.62887301862459, 5.516121829296959
320;DE PINTE;351;EKE-NAZARETH;4.81092171837891;50.98318142175888, 3.638158155954317
139;ANTW-BERCHEM;61;ANTW-OOST;1.0990143080659;51.20324400527288, 4.43161536171634
1768;SIMONIS;223;BRUX-OUEST;1.76223482754087;50.85955294664201, 4.32783865692252
414;FOREST-EST;223;BRUX-OUEST;4.8669933313975395;50.8315300819701, 4.321754629513665
767;LUSTIN;472;GODINNE;2.98028620030779;50.35709246780793, 4.876133269550007
1048;SCHAERBEEK;227;BRUX-SCHUMAN;4.61530196315156;50.862082960100906, 4.379120985877332
1979;TOUR-TAXIS;221;BRUXELLES-ND;3.81848270295848;50.87250887892657, 4.3567112794165235
574;HOFSTADE;566;HEVER;3.44219199614579;50.99560821290461, 4.5195320102729255
956;PEPINSTER;1177;VERVIERS-C;3.95175393295989;50.57583736648478, 5.83323827713971
784;MANAGE;673;LA LOUV-CTRE;6.89538028197813;50.49519211521331, 4.208617443458074
221;BRUXELLES-ND;1979;TOUR-TAXIS;3.81848270295848;50.87250887892657, 4.3567112794165235
612;JAMIOULX;259;CHARL-CENTR;9.14075879531722;50.38710429763439, 4.405764435920665
1202;VOROUX;399;FEXHE;2.4397766370117804;50.662124718416734, 5.4141094499589695
263;CHATELET;281;COUILLET;4.25692022595131;50.399820590483024, 4.495809873293768
907;NIJLEN;635;KESSEL;3.3809035938469503;51.15626131588654, 4.641312719729811
281;COUILLET;263;CHATELET;4.25692022595131;50.399820590483024, 4.495809873293768
327;DIKSMUIDE;1181;VEURNE;15.182164105215499;51.052935303344675, 2.7705896064652054
726;LIEGE-GUILL;31;ANS;5.8893038830044695;50.647744103401465, 5.540562760625702
422;FRAMERIES;446;GENLY;1.7329080236835;50.397691392373495, 3.9078111146584087
325;DIEGEM;521;HAREN-SUD;1.95899721866755;50.891317033667136, 4.428484899075552
824;VIVIER D'OIE;1081;SAINT-JOB;1.00327391321572;50.795238746131616, 4.36708518038303
1021;RUISBROEK;415;FOREST-MIDI;2.2895347048273003;50.800921656118966, 4.302933538760657
612;JAMIOULX;133;BEIGNEE;2.80713265543637;50.34329179978765, 4.408473543185549
415;FOREST-MIDI;1021;RUISBROEK;2.2895347048273003;50.800921656118966, 4.302933538760657
423;FRANCHIMONT;1097;SPA;6.096324554447641;50.50030930350234, 5.832924941411228
566;HEVER;574;HOFSTADE;3.44219199614579;50.99560821290461, 4.5195320102729255
870;MOUSTIER;424;FRANIERE;3.39495375983216;50.44599968755585, 4.713476936965972
725;LIEDEKERKE;2089;ANDERLECHT;15.9835643603001;50.847476064788886, 4.19250561220205
127;BEERNEM;797;MARIA-AALTER;4.5816677317088;51.11777954316044, 3.358283812208117
574;HOFSTADE;871;MUIZEN;3.3449626439264297;50.99715000608259, 4.5138214963477665
395;FAUX;692;LA ROCHE;1.46279708493928;50.61615260861758, 4.5443108641809795
2089;ANDERLECHT;725;LIEDEKERKE;15.983564360300202;50.847476064788886, 4.19250561220205
424;FRANIERE;870;MOUSTIER;3.39495375983216;50.44599968755585, 4.713476936965972
27;ANGLEUR;726;LIEGE-GUILL;3.00141033913587;50.617422795115566, 5.582445246375116
905;NIEL;1066;SCHELLE;1.85137330615605;51.11734711248472, 4.337647332931579
504;HALLE;360;ENGHIEN;15.5764354466686;50.710901668947535, 4.145193534763649
601;IDEGEM;1059;SCHENDELBEKE;1.63169265108409;50.79960988759316, 3.910321975285423
263;CHATELET;700;CAMPINAIRE;2.2697321436146;50.41723405334566, 4.531543413494996
480;GRAIDE;249;CARLSBOURG;5.18020271234475;49.918158009766444, 5.070421516430865
1084;ST-MARIABURG;30;ANTW-HAVEN;4.51531490007701;51.28829416348445, 4.409320607964144
171;BLERET;1213;WAREMME;2.82377476097421;50.68973099532285, 5.267446990684676
1167;UCCLE-CALEV;742;LINKEBEEK;2.2781844992225904;50.7820369130547, 4.334599441057362
842;MOMALLE;399;FEXHE;2.1883210711238696;50.667107140316354, 5.382433202273109
132;BEGIJNENDIJK;9;AARSCHOT;5.27493276125206;51.00566968778887, 4.8212975352762735
436;GEEL;924;OLEN;6.157885737165611;51.17032198030347, 4.9460716672916885
1202;VOROUX;27;ANGLEUR;15.5117460400336;50.628675878323214, 5.515863985647589
229;BUDA;1192;VILVOORDE;2.0856446780595403;50.91614199623116, 4.42519921080461
877;LIERSESTWG;863;MORTSEL;2.54831275631972;51.17854994497654, 4.462720711593461
923;OKEGEM;600;IDDERGEM;2.4171668333134697;50.866981163198815, 4.061341646327548
793;MARCH-ZONE;791;MARCH-AU-PT;3.1288480993104;50.40352082611406, 4.400892136439214
255;CHAP-DIEU;809;MAZY;5.4858892630526395;50.535958842213184, 4.6873856309606134
27;ANGLEUR;1202;VOROUX;15.5117460400336;50.628675878323214, 5.515863985647589
432;GALMAARDEN;1182;VIANE-MOERB;3.5016461789054203;50.7486982440821, 3.941178292976035
566;HEVER;871;MUIZEN;2.29580156619449;51.002260528880065, 4.527385636759455
1048;SCHAERBEEK;1192;VILVOORDE;7.017952647271141;50.89677313835698, 4.408993336457313
1184;VICHTE;649;KORTRIJK;9.53491915450548;50.83405242795605, 3.328847390878861
376;ESSEN;1244;WILDERT;4.00529035906362;51.44515710489826, 4.457279701848945
649;KORTRIJK;1184;VICHTE;9.53491915450548;50.83405242795605, 3.328847390878861
1186;VIJFHUIZEN;367;ERPE-MERE;2.20819375005045;50.93710343221743, 3.9715296999696927
220;BRUXELL-MIDI;1021;RUISBROEK;5.77606020566167;50.81507069931783, 4.314981208993911
1097;SPA;459;GERONSTERE;0.758586483166945;50.48985052892362, 5.861005495282056
553;HERENT;1238;WEZEMAAL;9.66916595293485;50.92029185455731, 4.714812622063112
146;BERTRIX;409;FLORENVILLE;20.2909262243548;49.78191710798435, 5.305995831165846
1260;ZAVENTEM;219;BRU AIRPORT;2.7166452474619502;50.88696229877444, 4.482231647019755
724;LICHTERVELDE;1005;ROESELARE;8.69129447170781;50.98850278517619, 3.1259400287611747
219;BRU AIRPORT;1260;ZAVENTEM;2.7166452474619502;50.88696229877444, 4.482231647019755
530;HAUTE-FLONE;22;AMAY;1.19794582976461;50.549957792901694, 5.3260454891702125
266;CHENEE;825;HERGENRATH;36.9860676378607;50.63706332431026, 5.8481332088702365
1091;SLEIDINGE;1206;WAARSCHOOT;4.84601460381176;51.13972050392632, 3.640882594156456
825;HERGENRATH;266;CHENEE;36.9860676378607;50.63706332431026, 5.8481332088702365
1181;VEURNE;643;KOKSIJDE;1.21842429949905;51.07622707806273, 2.66192328250595
916;NOSSEGEM;219;BRU AIRPORT;2.73069732868316;50.88607284714931, 4.4929534879881246
1255;YVOIR;472;GODINNE;4.04297430151845;50.33737228915606, 4.869746873238296
139;ANTW-BERCHEM;37;ANTWERPEN-C;2.22166116612981;51.20721989450565, 4.425750956405077
1219;WATERMAEL;380;ETTERBEEK;1.46872272408301;50.81595918173912, 4.395814076724327
139;ANTW-BERCHEM;64;ANTW-ZUID;3.57933980977918;51.193401187685886, 4.413998232935854
246;CALLENELLE;807;MAUBRAY;3.12320672878648;50.53744979683782, 3.511231787422089
64;ANTW-ZUID;139;ANTW-BERCHEM;3.57933980977918;51.193401187685886, 4.413998232935854
1131;TERNAT;1087;ST-M-BODEGEM;2.92546046428619;50.87102580706981, 4.185278506286046
793;MARCH-ZONE;259;CHARL-CENTR;4.03464710886593;50.40340935655887, 4.4137943203621886
1244;WILDERT;630;KALMTHOUT;4.2201108279672095;51.40873629436038, 4.465507863038504
77;ATH;121;SILLY;13.093790113796901;50.634937146572916, 3.8575610150965285
78;ATHUS;1842;MESSANCY;3.73046868884355;49.579086617188715, 5.8263056716719595
1761;DELTA;1219;WATERMAEL;1.11742968259562;50.814565345716, 4.401620267582116
64;ANTW-ZUID;1278;ZWIJNDRECHT;5.64438228154816;51.20998868167171, 4.359303337611593
1979;TOUR-TAXIS;1048;SCHAERBEEK;3.3703764603252697;50.8757316450881, 4.359425397558988
968;POIX-ST-HUB;723;LIBRAMONT;13.281629809819501;49.96472829029509, 5.332034605824304
219;BRU AIRPORT;810;MECHELEN;15.306330633810099;50.95270265248624, 4.476891609551305
723;LIBRAMONT;968;POIX-ST-HUB;13.281629809819501;49.96472829029509, 5.332034605824304
810;MECHELEN;219;BRU AIRPORT;15.306330633810099;50.95270265248624, 4.476891609551305
489;GRUPONT;968;POIX-ST-HUB;10.3528538953018;50.05206525346314, 5.269191811745364
139;ANTW-BERCHEM;177;BOECHOUT;5.84558194223341;51.18115401074732, 4.463279537250233
232;BUIZINGEN;504;HALLE;2.45016354764297;50.7422708860038, 4.2492648892478675
612;JAMIOULX;258;CHARL-OUEST;9.33173844239923;50.38767433993492, 4.406018706797524
790;MARCHE-ECAUS;391;FAMILLEUREUX;3.8597610448828;50.53265202419709, 4.19426832036673
707;LENS;805;MASNUY-ST-P;5.97543763202848;50.54036601613011, 3.928362488767272
583;HOURAING;710;LESSINES;1.12282754151906;50.707928393598394, 3.835867016633159
805;MASNUY-ST-P;707;LENS;5.97543763202848;50.54036601613011, 3.928362488767272
995;RHISNES;1031;ST-D-BOVESSE;3.43607233760005;50.510332511164485, 4.784819765472161
470;GLONS;1151;TONGEREN;5.92181689636024;50.76554484216921, 5.502925267947227
486;GROENENDAAL;183;BOITSFORT;4.33216375320699;50.77893967902935, 4.427818170191411
132;BEGIJNENDIJK;686;LANGDORP;5.73840528233896;51.00675559291946, 4.831054953624564
992;COO;84;AYWAILLE;23.9314891214335;50.43029421856719, 5.772307676315353
157;BILZEN;324;DIEPENBEEK;8.69047220507005;50.8950735630368, 5.467671758264011
1059;SCHENDELBEKE;458;G'BERGEN;3.78825075214971;50.7871980685086, 3.882531953437997
540;HEIST;743;LISSEWEGE;12.1229009538366;51.29728793676596, 3.227612893927705
789;MARCHE-DAMES;894;NAMECHE;2.82967861853197;50.47493861413259, 4.981531839205489
523;HASSELT;1350;ZONHOVEN;8.11889817661126;50.95484610098005, 5.33121050962739
894;NAMECHE;789;MARCHE-DAMES;2.82967861853197;50.47493861413259, 4.981531839205489
810;MECHELEN;1245;WILLEBROEK;12.875823704371;51.02881390534607, 4.413890470642205
550;HENNUYERES;205;BRAINE-LE-CT;5.8384131826573205;50.62701303188348, 4.158201407881109
1767;BOCKSTAEL;221;BRUXELLES-ND;2.97620666210048;50.87199674634348, 4.360238859224188
1260;ZAVENTEM;325;DIEGEM;2.04855390115139;50.88805619745567, 4.4559166264952355
227;BRUX-SCHUMAN;221;BRUXELLES-ND;5.59752988333056;50.86177983047179, 4.3752661885359725
644;KONTICH-LINT;336;DUFFEL;4.82110815201205;51.11318561714851, 4.4861546463539295
415;FOREST-MIDI;504;HALLE;9.92565325872752;50.770532703325436, 4.2761936520853
936;OTTIGNIES;739;LIMAL;2.5047312675645697;50.68196661666898, 4.569961118515296
649;KORTRIJK;604;INGELMUNSTER;11.410691276612301;50.86240226289622, 3.2493700680298727
177;BOECHOUT;732;LIER;5.86154367791134;51.14721271838646, 4.5272924370884295
743;LISSEWEGE;540;HEIST;12.1229009538366;51.29728793676587, 3.227612893927706
559;HERNE;360;ENGHIEN;3.85929022620632;50.709021126559755, 4.029993330681685
61;ANTW-OOST;38;ANTW-DAM;3.7473550467650396;51.21994336924611, 4.439088597293255
923;OKEGEM;910;NINOVE;2.96200137227107;50.84572919400867, 4.041807277391889
523;HASSELT;1061;SCHULEN;10.5590895712521;50.948123280240274, 5.255892287838339
223;BRUX-OUEST;220;BRUXELL-MIDI;3.69516481897967;50.83786288162233, 4.323798219100443
455;GENT-ST-P;447;GENTBRUGGE;4.39011525596125;51.032507567880764, 3.736834763259341
1043;SART-BERNARD;287;COURRIERE;4.465825097347589;50.40139092925471, 4.9748153267168504
447;GENTBRUGGE;455;GENT-ST-P;4.39011525596125;51.03250756788077, 3.736834763259343
1048;SCHAERBEEK;229;BUDA;4.86935818820788;50.88911662547033, 4.401698931161918
742;LINKEBEEK;1081;SAINT-JOB;3.1662736078315;50.78501158028399, 4.345164428724077
2089;ANDERLECHT;815;MELLE;40.918133309140906;50.904472772864914, 4.041781887381999
220;BRUXELL-MIDI;455;GENT-ST-P;51.9628343764362;50.91382011053206, 4.022637683399205
1107;STOCKEM;1198;VIVILLE;1.29718335708578;49.68966475252152, 5.7767327267126545
455;GENT-ST-P;220;BRUXELL-MIDI;51.96283437643601;50.91382011053206, 4.022637683399205
151;BEVEREN(W);819;MELSELE;1.95633230834169;51.20973596317462, 4.274632277116798
819;MELSELE;30;ANTW-HAVEN;30.1031691937064;51.26535114599321, 4.28240445830302
684;LANDEN;1090;SINT-TRUIDEN;11.3029201226855;50.78265819619063, 5.125505907086065
504;HALLE;77;ATH;37.4705074356006;50.66819154673724, 4.011565725359046
118;BAS-OHA;25;ANDENNE;7.41705407778493;50.509699836859646, 5.143541172111355
77;ATH;504;HALLE;37.470507435600396;50.66819154673724, 4.011565725359046
786;MARBEHAN;752;NEUFCHATEAU;16.0747091967526;49.793118094634515, 5.495983521408335
1278;ZWIJNDRECHT;30;ANTW-HAVEN;30.7644938942076;51.26401869831626, 4.2838650560011775
2089;ANDERLECHT;455;GENT-ST-P;47.9414990475186;50.92113261434061, 3.999059978838729
318;DENDERLEEUW;455;GENT-ST-P;30.2582766371717;50.962095752027075, 3.890215354905471
750;LOMMEL;840;MOL;13.8677493611185;51.201526499220414, 5.212708144368143
208;BRESSOUX;1202;VOROUX;18.616458503745797;50.63069636286923, 5.526550558368494
748;LOKEREN;1073;SINAAI;7.1164345671951;51.12535131356225, 4.0270728525061275
455;GENT-ST-P;223;BRUX-OUEST;53.6848872903273;50.9123818399673, 4.0288099603677745
574;HOFSTADE;363;EPPEGEM;4.5987329060991895;50.97639992014319, 4.475784692032699
725;LIEDEKERKE;220;BRUXELL-MIDI;20.0048996892178;50.842751629460544, 4.216269338984423
363;EPPEGEM;574;HOFSTADE;4.5987329060991895;50.97639992014319, 4.475784692032699
810;MECHELEN;871;MUIZEN;3.0965613322971097;51.01720988795819, 4.499022101961491
871;MUIZEN;810;MECHELEN;3.0965613322971097;51.01720988795819, 4.499022101961491
864;DEURNESTWG;139;ANTW-BERCHEM;2.1160331207332903;51.190584442401466, 4.439749290403717
383;EVERE;812;MEISER;1.6109871874625001;50.861921503838936, 4.396722570279881
812;MEISER;383;EVERE;1.6109871874625001;50.861921503838936, 4.396722570279881
744;LOBBES;412;FONTAINE-VAL;4.77980314847274;50.33322857429824, 4.23671814201684
412;FONTAINE-VAL;744;LOBBES;4.77980314847274;50.33322857429824, 4.23671814201684
553;HERENT;1174;VELTEM;2.7409654776001897;50.9021011575993, 4.652827608175429
1192;VILVOORDE;325;DIEGEM;4.87410253374943;50.90408079282371, 4.427725723504221
706;LEMBEEK;1160;TUBIZE;2.86971461229117;50.704195749242, 4.212410567952989
764;LUCHTBAL;1839;NOORD'KEMPEN;20.961412149767998;51.29650792564206, 4.526355993088482
391;FAMILLEUREUX;790;MARCHE-ECAUS;3.8597610448828;50.53265202419709, 4.19426832036673
837;MOENSBERG;1081;SAINT-JOB;2.8057816292194997;50.78615775955326, 4.344922485312913
1081;SAINT-JOB;837;MOENSBERG;2.8057816292194997;50.78615775955326, 4.344922485312913
1009;RONET;400;FLAWINNE;1.69718966349131;50.455522668643056, 4.8176157519676455
421;FRAIPONT;1159;TROOZ;2.7822231357384397;50.56762121538097, 5.705587357829673
1192;VILVOORDE;1663;HAREN;4.227627743551929;50.90718988949581, 4.42445680169605
1226;WELKENRAEDT;825;HERGENRATH;8.34312238025496;50.67947450420359, 6.017038374863322
791;MARCH-AU-PT;413;FORCHIES;6.3681835663348005;50.427676915743795, 4.362671925865247
1229;WERVIK;278;COMINES;3.58153729811929;50.77805704061865, 3.0229989052046387
413;FORCHIES;791;MARCH-AU-PT;6.3681835663348005;50.427676915743795, 4.362671925865247
1841;AUBANGE;78;ATHUS;2.94977113461446;49.559251498707305, 5.816315890712603
348;EINE;939;OUDENAARDE;2.83846913578377;50.86029499681674, 3.6130124226177736
155;BIERSET-AW;1202;VOROUX;2.1289140919369003;50.6591595496677, 5.445906352692579
12;ACREN;458;G'BERGEN;4.822783016219001;50.75339387324022, 3.857214320055931
35;ANTOING;807;MAUBRAY;4.02353527906653;50.55840456710785, 3.4736226802411063
621;JETTE;1767;BOCKSTAEL;1.14692614578279;50.88100916500525, 4.340799544717782
1767;BOCKSTAEL;621;JETTE;1.14692614578279;50.88100916500525, 4.340799544717782
406;FLOREFFE;424;FRANIERE;2.4725597671145203;50.438411865347256, 4.74869650837387
793;MARCH-ZONE;683;LANDELIES;3.97439641057849;50.388927235902806, 4.36900183739208
1182;VIANE-MOERB;458;G'BERGEN;4.67376062511729;50.75646651490694, 3.8896286612404447
352;EKEREN;1084;ST-MARIABURG;1.74372573601558;51.284912761530926, 4.434718934060392
401;FLEMALLE-GDE;705;LEMAN;1.29778999764382;50.60207418508793, 5.47339131622995
1061;SCHULEN;326;DIEST;10.054659167573;50.97965525548508, 5.1179186075921255
1144;TIELEN;554;HERENTALS;8.14124138243421;51.21006367782221, 4.861323688511461
361;ENGIS;402;FLEMALLE-HTE;4.07660302793387;50.588648679054664, 5.429267604157493
402;FLEMALLE-HTE;361;ENGIS;4.07660302793387;50.588648679054664, 5.429267604157493
272;CINEY;897;NATOYE;6.27460580365419;50.315936115232695, 5.07288591160992
979;QUAREGNON;1034;ST-GHISLAIN;2.64990965067755;50.446523537149176, 3.837740597357057
352;EKEREN;58;ANTW-N'DOK'N;1.7841754461744699;51.2693676151918, 4.430296785767446
1194;VIRTON;409;FLORENVILLE;24.777121851737;49.64192867296113, 5.441105976533807
996;RIVAGE;974;POULSEUR;4.03770507288899;50.50077405618827, 5.588674944116075
335;DRONGEN;455;GENT-ST-P;4.20719003568979;51.04131381820389, 3.681871586221051
455;GENT-ST-P;335;DRONGEN;4.20719003568979;51.04131381820389, 3.681871586221051
449;GENT-DAMP;1248;WONDELGEM;5.1311386402896;51.07303405111632, 3.729409010842435
414;FOREST-EST;220;BRUXELL-MIDI;3.17043549932059;50.82429750177266, 4.327112367076354
504;HALLE;591;HUIZINGEN;2.87907424194344;50.74400972473961, 4.2518620779152325
809;MAZY;620;JEMEPPE-S-S;7.37786847483701;50.48222850239966, 4.67069089358204
620;JEMEPPE-S-S;809;MAZY;7.37786847483701;50.48222850239966, 4.67069089358204
184;BOKRIJK;157;BILZEN;16.1396272074051;50.93569098833389, 5.474398376454037
1979;TOUR-TAXIS;227;BRUX-SCHUMAN;6.52420829934143;50.86663220068738, 4.368684418805927
488;G-BIJGAARDEN;243;BERCHEM-ST-A;1.27976700974966;50.87005821885453, 4.2828172886062
1083;ST-KAT-WAVER;811;NEKKERSPOEL;4.57447050558597;51.05042376234274, 4.493381986104411
210;BRUGGE;931;OOSTKAMP;5.70287125462335;51.17323700031165, 3.2345592553375293
1231;ZOLDER;565;HEUSDEN;3.5525675359791697;51.035998872991236, 5.30573623175898
815;MELLE;447;GENTBRUGGE;5.57760306965422;51.018909943502386, 3.770439663910212
191;BORDET;1663;HAREN;1.42148073152001;50.88332289369513, 4.41502227104133
911;NIVELLES;919;OBAIX-BUZET;7.71498437129624;50.57029977858746, 4.351596985974932
919;OBAIX-BUZET;911;NIVELLES;7.71498437129624;50.57029977858746, 4.351596985974932
502;HALANZY;1841;AUBANGE;4.6233676632586205;49.56283171856951, 5.770509474128408
1841;AUBANGE;502;HALANZY;4.6233676632586205;49.56283171856951, 5.770509474128408
329;DINANT;34;ANSEREMME;3.20210822190213;50.24770597139507, 4.913068929747442
34;ANSEREMME;329;DINANT;3.20210822190213;50.24770597139507, 4.913068929747442
317;DEINZE;320;DE PINTE;8.79058879805361;50.98772721814524, 3.5953985965241744
826;MERODE;812;MEISER;1.6916482767207999;50.84732387363954, 4.396866885158904
812;MEISER;227;BRUX-SCHUMAN;2.05023589792891;50.846582277902286, 4.390031929817397
515;HAM-S-SAMBRE;870;MOUSTIER;1.55282376699507;50.45172120417661, 4.683366848778084
1048;SCHAERBEEK;221;BRUXELLES-ND;2.52527122155048;50.87039367582249, 4.368380096725291
1744;LA LOUV-SUD;862;MORLANWELZ;4.36282071628155;50.46228921113688, 4.219246711706917
862;MORLANWELZ;1744;LA LOUV-SUD;4.36282071628155;50.46228921113688, 4.219246711706917
496;HABAY;1107;STOCKEM;10.562930051811499;49.69871913857435, 5.6989125288832
611;JAMBES;895;NAMUR;2.6692754969152004;50.46440665999762, 4.874563364192084
895;NAMUR;611;JAMBES;2.6692754969152004;50.46440665999762, 4.874563364192084
715;LEUVEN;1242;WIJGMAAL;4.84227266258064;50.90314173610438, 4.709886261991148
9;AARSCHOT;686;LANGDORP;3.73152401946613;50.9968840795503, 4.841691951300525
1048;SCHAERBEEK;810;MECHELEN;19.8325213821049;50.93609120935308, 4.452535078430823
1278;ZWIJNDRECHT;819;MELSELE;2.5465051408215498;51.21223367301882, 4.306589042400974
546;HEMIKSEM;570;HOBOKEN-POLD;5.35583137427149;51.16048198486323, 4.342966083574048
570;HOBOKEN-POLD;546;HEMIKSEM;5.35583137427149;51.16048198486323, 4.342966083574048
1670;GENK;184;BOKRIJK;6.5687826216856005;50.963642088893195, 5.453279593881133
863;MORTSEL;177;BOECHOUT;3.90732454865703;51.175092515063874, 4.472086814447359
635;KESSEL;732;LIER;4.34748886097368;51.14383143111181, 4.589969724636451
732;LIER;635;KESSEL;4.34748886097368;51.14383143111181, 4.589969724636451
61;ANTW-OOST;139;ANTW-BERCHEM;1.0990143080659;51.20324400527288, 4.43161536171634
360;ENGHIEN;121;SILLY;9.098335852784931;50.68545776523595, 3.9912997963635064
1761;DELTA;380;ETTERBEEK;1.5342452647775302;50.81757461768943, 4.3975717092717534
64;ANTW-ZUID;570;HOBOKEN-POLD;4.286287964230549;51.194643878197205, 4.369777252550077
570;HOBOKEN-POLD;64;ANTW-ZUID;4.286287964230549;51.194643878197205, 4.369777252550077
673;LA LOUV-CTRE;784;MANAGE;6.89538028197813;50.49519211521331, 4.208617443458074
201;BRACQUEGNIES;1744;LA LOUV-SUD;5.10935467960376;50.47062598649689, 4.158423155374804
715;LEUVEN;567;HEVERLEE;3.31752918434491;50.867946276480986, 4.710463363500105
715;LEUVEN;1176;VERTRIJK;10.7271583177856;50.85302087582798, 4.771638739454744
634;KAP-O-D-BOS;810;MECHELEN;8.9370304821239;51.013053925199934, 4.421697102986088
31;ANS;726;LIEGE-GUILL;5.8893038830044695;50.647744103401465, 5.540562760625702
871;MUIZEN;574;HOFSTADE;3.3449626439264297;50.99715000608259, 4.5138214963477665
1048;SCHAERBEEK;1767;BOCKSTAEL;2.52810041946727;50.87616374802406, 4.363837102974604
360;ENGHIEN;504;HALLE;15.5764354466686;50.710901668947535, 4.145193534763649
30;ANTW-HAVEN;1084;ST-MARIABURG;4.51531490007701;51.28829416348445, 4.409320607964144
621;JETTE;1979;TOUR-TAXIS;2.07555485004425;50.87854682884837, 4.3420811374270984
720;LEVAL;1744;LA LOUV-SUD;5.54836811026759;50.45345127271919, 4.211652500030935
1744;LA LOUV-SUD;720;LEVAL;5.54836811026759;50.45345127271919, 4.211652500030935
1767;BOCKSTAEL;1048;SCHAERBEEK;2.52810041946727;50.876163748024055, 4.363837102974604
742;LINKEBEEK;1167;UCCLE-CALEV;2.2781844992225904;50.7820369130547, 4.334599441057362
649;KORTRIJK;160;BISSEGEM;3.49412664076202;50.82738283999432, 3.2458687093646303
530;HAUTE-FLONE;361;ENGIS;6.00020141703953;50.568357835438654, 5.366736326438186
863;MORTSEL;877;LIERSESTWG;2.54831275631972;51.17854994497654, 4.462720711593461
612;JAMIOULX;791;MARCH-AU-PT;8.23495978576169;50.38454689872485, 4.398915464474727
1195;VISE;1226;WELKENRAEDT;29.667058347973402;50.72850303600843, 5.854456024140197
126;BEAURAING;435;GEDINNE;21.267678984642302;50.06655495567978, 4.987465228631052
871;MUIZEN;566;HEVER;2.29580156619449;51.002260528880065, 4.527385636759455
1238;WEZEMAAL;553;HERENT;9.66916595293485;50.92029185455731, 4.714812622063112
715;LEUVEN;1238;WEZEMAAL;9.01294226077748;50.92138405063117, 4.725005102622559
258;CHARL-OUEST;791;MARCH-AU-PT;3.5100874083470797;50.40841411321059, 4.416503512631705
2089;ANDERLECHT;220;BRUXELL-MIDI;4.02146965016619;50.82310437891915, 4.315203105020303
6;AALST;365;EREMBODEGEM;3.0594797629027997;50.93313085659505, 4.049346492424852
259;CHARL-CENTR;793;MARCH-ZONE;4.03464710886593;50.40340935655887, 4.4137943203621886
572;HOEILAART;672;LA HULPE;3.29030153888745;50.75024173675097, 4.483085205766871
121;SILLY;77;ATH;13.093790113796901;50.634937146572916, 3.8575610150965285
208;BRESSOUX;2011;OUGREE;8.09471270238334;50.61941229230247, 5.577449660168782
1219;WATERMAEL;1761;DELTA;1.11742968259562;50.814565345716, 4.401620267582116
870;MOUSTIER;809;MAZY;8.635733264349021;50.47604383762143, 4.674220387436119
258;CHARL-OUEST;612;JAMIOULX;9.33173844239924;50.38767433993492, 4.406018706797524
793;MARCH-ZONE;258;CHARL-OUEST;4.225626755947951;50.40423325491643, 4.414148602191729
258;CHARL-OUEST;793;MARCH-ZONE;4.225626755947951;50.40423325491643, 4.414148602191729
1198;VIVILLE;496;HABAY;11.8672119377369;49.69770837801852, 5.707639648347166
895;NAMUR;789;MARCHE-DAMES;7.92501290261934;50.47232402911178, 4.914133891449285
789;MARCHE-DAMES;895;NAMUR;7.92501290261934;50.47232402911178, 4.914133891449285
324;DIEPENBEEK;157;BILZEN;8.69047220507006;50.8950735630368, 5.467671758264011
1092;SOIGNIES;342;ECAUSSINNES;7.84950380215507;50.57861532140678, 4.115009884495982
342;ECAUSSINNES;1092;SOIGNIES;7.84950380215507;50.57861532140678, 4.115009884495982
523;HASSELT;636;KIEWIT;4.99949863351647;50.94423967717832, 5.325951395861648
636;KIEWIT;523;HASSELT;4.99949863351648;50.94423967717832, 5.325951395861648
210;BRUGGE;929;OOSTENDE;21.8978620148835;51.20620465460177, 3.071738180804644
449;GENT-DAMP;130;BEERVELDE;12.165550420004099;51.07495084985469, 3.803805547180227
130;BEERVELDE;449;GENT-DAMP;12.165550420004;51.07495084985469, 3.803805547180227
